empl_id,start_date,rank,sl,day
25214,2017-05-15 00:00:00,4,LM: Logistics,"4,354.0,9,126.0,4,489.0,9,87.0,4,396.0,5,72.0,9,60.0,1,42.0,4,349.5,5,6.0,9,130.5,1,90.0,4,276.0,5,114.0,9,48.0,4,240.0,5,30.0,9,162.0,12,48.0,4,201.0,5,72.0,9,189.0,12,66.0,1,24.0,4,372.0,9,150.0,12,30.0,1,12.0,4,330.0,9,66.0,12,120.0,4,324.0,9,54.0,12,54.0,4,456.0,12,72.0,1,18.0,4,510.0,4,480.0,1,30.0,4,399.0,9,99.0,1,480.0,9,48.0,1,456.0,9,120.0,1,372.0,9,156.0,1,480.0,1,366.0,9,114.0,1,480.0,9,96.0,1,240.0,9,288.0,1,486.0,9,90.0,1,354.0,5,6.0,9,120.0,1,228.0,5,12.0,9,240.0,1,243.0,5,24.0,9,261.0,1,565.5,9,10.5,1,402.0,5,30.0,9,96.0,1,390.0,9,138.0,1,444.0,5,36.0,1,120.0,5,36.0,9,372.0,1,282.0,5,165.0,9,81.0,1,332.08163265306126,5,144.0,9,88.16326530612245,13,11.755102040816325,1,202.10526315789474,5,176.8421052631579,9,75.78947368421052,13,25.263157894736842,16,48.0,"
25215,2016-05-31 00:00:00,3,MA: Mgmt Advisory Svcs,"0,432.0,9,48.0,0,528.0,9,48.0,0,480.0,9,48.0,0,393.06666666666666,9,134.93333333333334,0,240.0,9,288.0,0,245.99999999999997,9,234.0,0,360.0,9,168.0,0,540.0,9,36.0,0,528.0,0,366.0,9,66.0,0,528.0,0,528.0,0,408.0,9,72.0,0,528.0,0,504.0,9,24.0,0,528.0,9,48.0,0,504.0,9,24.0,0,480.0,0,378.0,9,102.0,0,576.0,0,444.0,9,84.0,0,534.0,9,42.0,0,432.0,9,48.0,0,372.0,9,108.0,0,444.0,9,84.0,0,432.0,9,144.0,0,402.0,9,126.0,0,294.0,9,234.0,0,312.0,9,168.0,0,258.0,9,270.0,0,480.0,9,48.0,0,480.0,9,96.0,0,462.0,9,18.0,16,48.0,"
25216,2016-05-31 00:00:00,4,MA: Mgmt Advisory Svcs,"3,432.0,9,48.0,3,573.0,9,3.0,1,5.932584269662922,3,456.80898876404495,9,65.25842696629213,1,6.0,3,403.5,9,118.5,1,5.899441340782123,3,522.1005586592179,3,321.0,9,159.0,3,426.0,9,102.0,3,576.0,3,402.0,9,126.0,1,11.675675675675677,3,359.02702702702703,9,61.29729729729729,1,2.983050847457627,3,522.0338983050848,9,1.4915254237288136,13,1.4915254237288136,3,528.0,1,3.0,3,477.0,1,6.0,3,516.0,9,6.0,3,528.0,3,423.0,9,153.0,3,486.4719101123596,9,35.59550561797753,13,5.932584269662922,3,478.5,9,1.5,3,417.0,9,63.0,3,534.0,9,42.0,3,510.0,9,18.0,3,378.0,9,198.0,3,378.0,9,102.0,3,441.0,9,39.0,3,426.0,9,78.0,12,24.0,3,558.0,9,18.0,3,513.5737704918033,12,14.426229508196721,3,380.38709677419354,9,147.61290322580643,3,459.0,9,21.0,3,237.0,9,291.0,3,423.0,9,105.0,9,576.0,3,480.0,16,48.0,"
25217,2016-05-31 00:00:00,4,MA: Mgmt Advisory Svcs,"8,432.0,9,48.0,8,288.0,9,288.0,8,480.0,9,48.0,8,420.0,9,108.0,8,468.0,9,60.0,8,324.0,9,156.0,8,344.3478260869565,9,183.65217391304347,8,553.1881188118812,9,22.81188118811881,8,411.0,9,117.0,8,336.0,9,96.0,8,528.0,8,408.0,9,120.0,8,480.0,8,480.0,9,48.0,8,528.0,8,434.93877551020404,9,141.0612244897959,8,528.0,8,480.0,8,432.0,9,48.0,8,576.0,8,480.0,9,48.0,8,360.0,9,216.0,8,432.0,9,48.0,8,480.0,8,480.0,9,48.0,8,576.0,8,288.0,9,240.0,8,384.0,9,144.0,8,456.0,9,24.0,8,408.0,9,120.0,8,144.0,9,384.0,8,48.0,9,528.0,8,480.0,16,48.0,"
25219,2016-06-06 00:00:00,nan,DS: Digital Services,"0,438.2608695652174,9,41.73913043478261,0,576.0,0,486.5882352941176,9,41.411764705882355,0,480.0,9,48.0,0,528.0,0,288.0,9,192.0,0,440.0,9,88.0,0,576.0,0,528.0,0,432.0,0,528.0,0,528.0,0,480.0,0,528.0,0,528.0,0,480.0,9,96.0,0,396.0,9,132.0,0,480.0,0,480.0,0,576.0,0,528.0,0,480.0,9,96.0,0,336.0,9,144.0,0,312.0,9,168.0,9,276.5714285714286,13,251.42857142857142,9,327.1952662721894,13,248.80473372781063,9,341.64705882352945,13,186.3529411764706,9,301.7142857142857,13,226.28571428571428,9,240.0,13,240.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
25227,2016-06-06 00:00:00,3,LM: Logistics,"5,333.0,9,72.0,10,75.0,5,522.0,9,3.0,10,51.0,5,483.0,9,45.0,5,460.2352941176471,9,67.76470588235294,5,528.0,5,384.0,9,96.0,5,434.65193370165747,9,93.34806629834253,5,576.0,5,528.0,5,411.14482758620693,9,20.855172413793102,5,528.0,5,528.0,5,474.0,9,6.0,5,381.0,9,147.0,5,528.0,5,462.0,9,114.0,5,447.0,9,81.0,5,480.0,5,432.8834355828221,9,47.11656441717791,5,576.0,5,522.0,9,6.0,5,576.0,5,355.55555555555554,9,124.44444444444444,5,480.0,5,336.0,9,192.0,5,576.0,5,528.0,5,414.64406779661016,9,113.35593220338983,5,444.0,9,36.0,5,420.0,9,108.0,5,482.8235294117647,9,45.17647058823529,5,528.0,9,48.0,5,480.0,16,48.0,"
25229,2016-06-20 00:00:00,4,MA: Mgmt Advisory Svcs,"0,144.0,9,336.0,0,20.945454545454545,9,555.0545454545454,0,259.2857142857143,9,268.7142857142857,0,503.25,9,24.75,0,233.30232558139537,9,294.69767441860466,0,372.0,9,108.0,0,410.6666666666667,9,117.33333333333333,0,52.36363636363637,9,338.6181818181818,13,185.01818181818183,9,474.1224489795918,13,53.87755102040816,9,432.0,9,438.33962264150944,13,89.66037735849056,9,357.9661016949152,13,170.03389830508473,9,240.0,13,240.0,9,288.3404255319149,13,239.6595744680851,0,308.0,9,220.0,9,576.0,9,528.0,9,480.0,9,480.0,9,576.0,9,528.0,9,576.0,16,480.0,16,480.0,16,528.0,9,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,7,480.0,16,48.0,"
25233,2016-06-20 00:00:00,4,DS: Digital Services,"7,240.0,9,240.0,4,420.0,7,108.0,9,48.0,4,42.0,7,438.0,9,48.0,7,480.0,9,48.0,7,528.0,7,432.0,9,48.0,4,12.0,7,420.0,9,96.0,7,528.0,9,48.0,7,528.0,7,336.0,9,96.0,7,528.0,7,480.0,9,48.0,7,12.0,8,468.0,8,528.0,8,510.30167597765364,9,8.849162011173185,13,8.849162011173185,8,528.0,9,48.0,8,528.0,7,84.0,8,126.0,9,270.0,7,84.0,8,36.0,9,360.0,7,186.0,8,54.0,9,336.0,7,402.0,9,126.0,7,354.0,9,222.0,5,24.0,7,156.0,8,12.0,9,288.0,0,6.0,5,240.0,7,234.0,0,24.0,5,336.0,7,120.0,9,48.0,5,156.0,7,387.0,9,33.0,5,300.0,7,147.0,9,81.0,4,9.0,5,426.0,7,30.0,9,63.0,5,378.0,7,6.0,9,96.0,5,384.0,9,144.0,5,276.0,9,252.0,5,528.0,9,48.0,5,462.0,9,18.0,16,48.0,"
25234,2016-06-20 00:00:00,4,DS: Digital Services,"7,384.54545454545456,9,95.45454545454545,4,138.0,7,426.0,9,12.0,4,36.56509695290859,7,438.781163434903,9,52.65373961218837,7,432.0,9,96.0,7,522.1333333333333,9,5.866666666666667,7,330.27522935779814,9,149.72477064220183,7,388.5842696629214,9,139.41573033707863,7,510.0,9,66.0,7,474.0,9,54.0,7,351.0,9,81.0,7,528.0,7,432.0,9,96.0,7,480.0,7,528.0,7,504.0,9,24.0,7,510.0,9,66.0,7,528.0,7,462.0,9,18.0,7,396.0,9,84.0,7,576.0,7,528.0,7,432.0,9,144.0,7,399.03614457831327,9,63.6144578313253,13,17.349397590361445,7,480.0,0,18.0,7,462.0,9,48.0,0,6.0,7,441.0,9,129.0,7,480.0,9,48.0,7,444.0,9,84.0,5,126.3157894736842,7,349.22600619195043,9,4.458204334365325,5,63.0,7,262.5,9,202.5,5,86.02247191011236,7,298.1123595505618,9,137.93258426966293,13,5.932584269662922,5,135.09278350515464,7,369.6494845360825,9,71.25773195876289,5,114.07407407407408,7,355.55555555555554,9,10.37037037037037,16,48.0,"
25235,2016-06-20 00:00:00,nan,DS: Digital Services,"0,432.0,9,48.0,0,576.0,0,480.0,9,48.0,0,432.0,9,96.0,0,528.0,0,240.0,9,240.0,0,432.0,9,96.0,0,528.0,9,48.0,0,528.0,0,384.0,9,48.0,0,462.0,9,66.0,0,432.0,9,96.0,0,480.0,0,528.0,0,456.0,9,72.0,0,432.0,9,144.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
25236,2016-06-27 00:00:00,4,MA: Mgmt Advisory Svcs,"9,96.0,10,384.0,10,576.0,9,157.5,10,370.5,9,156.0,10,372.0,9,96.0,10,432.0,9,258.0,10,222.0,9,192.0,10,336.0,9,36.0,10,540.0,9,30.0,10,498.0,9,96.0,10,336.0,10,528.0,9,96.0,10,432.0,9,54.0,10,426.0,9,84.0,10,444.0,9,36.0,10,492.0,9,192.0,10,384.0,10,528.0,9,48.0,10,432.0,9,165.92592592592592,10,314.0740740740741,9,42.0,10,534.0,7,9.0,9,84.0,10,435.0,7,42.0,9,78.0,10,456.0,7,5.647058823529411,9,90.35294117647058,10,384.0,5,23.414634146341463,7,64.39024390243902,10,392.1951219512195,5,457.2067039106145,7,23.59776536312849,9,47.19553072625698,5,564.1237113402061,7,11.876288659793815,5,474.6067415730337,7,5.932584269662922,9,47.46067415730337,5,450.87640449438203,7,17.797752808988765,9,59.32584269662921,5,342.0,7,36.0,9,102.0,5,375.0,7,9.0,9,144.0,5,372.0,7,12.0,9,144.0,5,465.88235294117646,7,19.764705882352942,9,90.35294117647058,5,384.0,9,96.0,16,48.0,"
25237,2016-06-27 00:00:00,5,DS: Digital Services,"8,271.75384615384615,9,208.24615384615385,8,295.5,9,210.0,10,70.5,8,398.83870967741933,9,82.3225806451613,10,46.83870967741936,8,168.0,9,360.0,8,289.5,9,238.5,8,228.0,9,252.0,8,79.5,9,448.5,9,576.0,8,326.1606648199446,9,201.8393351800554,8,341.6470588235294,9,90.3529411764706,8,528.0,8,508.5,9,19.5,8,468.0,9,12.0,8,481.5,9,46.5,8,481.5,9,46.5,8,524.5459057071961,9,51.454094292803966,8,503.6086956521739,9,24.391304347826086,8,468.0,9,12.0,8,309.58579881656806,9,170.41420118343194,8,240.0,9,336.0,8,487.5,9,40.5,8,547.5,9,28.5,8,428.14814814814815,9,51.85185185185185,8,480.0,8,351.0,9,177.0,8,537.0,9,39.0,8,294.0,9,234.0,8,475.5,9,52.5,8,417.0,9,63.0,8,261.0,9,267.0,8,429.0,9,99.0,8,510.0,9,66.0,8,395.38461538461536,9,84.61538461538463,16,48.0,"
25238,2016-06-27 00:00:00,nan,DS: Digital Services,"0,432.0,9,48.0,0,576.0,0,384.0,9,144.0,0,288.0,9,240.0,0,48.0,9,480.0,0,192.0,9,288.0,0,432.0,9,96.0,0,576.0,0,528.0,0,288.0,9,144.0,0,528.0,0,504.0,9,24.0,0,480.0,0,528.0,0,528.0,0,384.0,9,192.0,0,240.0,9,288.0,0,480.0,0,336.0,9,144.0,0,576.0,0,480.0,9,48.0,0,411.42857142857144,9,164.57142857142856,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
25239,2016-06-27 00:00:00,nan,MA: Mgmt Advisory Svcs,"5,432.0,9,48.0,5,565.5,9,10.5,5,418.247191011236,9,109.75280898876404,5,384.0,9,144.0,5,480.0,9,48.0,5,63.0,9,417.0,5,321.0,9,207.0,5,576.0,5,513.0,9,15.0,5,378.0,9,54.0,5,489.0,9,39.0,5,435.0,9,93.0,5,426.0,9,54.0,5,468.0,9,60.0,5,492.0,9,36.0,5,498.0,9,78.0,5,483.0,9,45.0,5,318.0,9,162.0,5,444.0,9,36.0,5,489.0,9,87.0,5,408.0,9,120.0,5,510.0,9,66.0,5,462.0,9,18.0,5,459.0,9,21.0,5,373.752808988764,9,148.31460674157304,13,5.932584269662922,5,457.8461538461538,8,20.676923076923075,9,88.61538461538461,13,8.861538461538462,5,343.0508474576271,8,41.76271186440678,9,140.20338983050848,13,2.983050847457627,5,210.6067415730337,9,311.46067415730334,13,5.932584269662922,5,217.14285714285714,9,88.57142857142858,10,151.42857142857142,13,22.857142857142854,9,343.5,10,184.5,9,63.0,10,465.0,9,66.0,10,510.0,10,480.0,16,48.0,"
25240,2016-06-27 00:00:00,3,MA: Mgmt Advisory Svcs,"7,393.0,9,87.0,7,270.0,9,306.0,7,144.0,9,384.0,7,450.0,9,78.0,7,433.5,9,94.5,7,426.3354037267081,9,50.683229813664596,13,2.981366459627329,7,432.0,9,96.0,7,546.0,9,30.0,7,498.0,9,30.0,7,384.0,9,48.0,7,450.87640449438203,9,71.19101123595506,13,5.932584269662922,7,528.0,7,480.0,7,528.0,7,528.0,7,511.5,9,64.5,7,501.30337078651684,9,20.764044943820224,13,5.932584269662922,7,468.0,9,12.0,7,352.7710843373494,9,109.87951807228914,13,17.349397590361445,7,522.0,9,54.0,7,480.0,9,48.0,7,480.0,9,96.0,7,432.0,9,48.0,7,448.5,9,31.5,7,441.0,9,87.0,7,460.5,9,115.5,7,484.5,9,43.5,7,438.0,9,90.0,7,390.0,9,90.0,7,384.0,9,144.0,7,426.0,9,102.0,7,424.5,9,151.5,7,297.629179331307,9,182.37082066869303,16,48.0,"
25241,2016-07-05 00:00:00,nan,LM: Logistics,"1,432.0,9,48.0,0,522.0,9,54.0,0,456.0,9,72.0,3,462.0,9,66.0,3,528.0,3,432.0,9,48.0,3,432.0,9,96.0,3,576.0,3,528.0,3,384.0,9,48.0,3,528.0,3,480.0,9,48.0,3,288.0,9,192.0,3,480.0,9,48.0,3,528.0,3,480.0,9,96.0,1,6.0,3,504.0,9,18.0,3,456.0,9,24.0,3,384.0,9,96.0,3,576.0,3,480.0,9,48.0,3,432.0,9,144.0,3,432.0,9,48.0,1,192.0,3,288.0,16,528.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
25242,2016-07-05 00:00:00,4,DS: Digital Services,"7,352.5,9,127.5,3,48.0,7,412.5,9,115.5,3,48.0,7,426.0,9,54.0,7,346.5,9,181.5,7,450.0,9,78.0,7,349.5,9,130.5,7,397.5,9,130.5,7,331.5,9,244.5,7,298.5,9,229.5,7,384.0,9,48.0,7,504.0,9,24.0,7,498.0,9,30.0,5,193.5,7,286.5,5,429.0,7,99.0,5,526.5,7,1.5,5,576.0,5,528.0,5,480.0,5,480.0,5,576.0,5,4.5,9,523.5,9,576.0,9,480.0,9,480.0,9,528.0,9,576.0,9,528.0,9,528.0,9,480.0,9,528.0,9,528.0,0,73.5,7,406.5,9,96.0,0,181.5,7,280.5,9,18.0,16,48.0,"
25243,2016-07-11 00:00:00,nan,MA: Mgmt Advisory Svcs,"7,396.0,9,84.0,7,573.0,9,3.0,7,432.0,9,96.0,7,480.0,9,48.0,7,528.0,7,277.2670807453416,9,199.75155279503105,13,2.981366459627329,7,432.0,9,96.0,7,528.0,9,48.0,7,528.0,7,348.0,9,84.0,7,516.1348314606741,9,5.932584269662922,13,5.932584269662922,7,528.0,7,258.0,9,222.0,7,528.0,7,528.0,7,528.0,9,48.0,7,528.0,7,480.0,7,432.0,9,48.0,7,576.0,7,528.0,7,504.0,9,72.0,7,432.0,9,48.0,7,480.0,7,480.0,9,48.0,16,576.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,480.0,16,48.0,"
25244,2016-07-11 00:00:00,4,MA: Mgmt Advisory Svcs,"9,335.421686746988,12,144.57831325301206,9,469.11340206185565,12,106.88659793814433,9,408.0,12,120.0,9,291.0,12,237.0,9,165.33333333333334,12,362.66666666666663,9,480.0,9,528.0,9,576.0,9,528.0,9,432.0,9,528.0,9,528.0,9,480.0,9,528.0,9,484.0,13,44.0,9,476.6896551724138,13,99.31034482758622,9,404.03478260869565,13,123.96521739130435,5,480.0,5,432.0,9,48.0,5,576.0,5,528.0,5,486.0,9,90.0,5,435.3488372093023,9,44.651162790697676,5,480.0,5,483.53684210526313,9,44.46315789473684,5,540.0,9,36.0,5,468.0,9,60.0,5,444.0,9,84.0,5,480.0,5,297.0,9,231.0,5,480.0,9,48.0,5,528.9795918367347,9,47.0204081632653,5,480.0,16,48.0,"
25245,2016-07-11 00:00:00,4,MA: Mgmt Advisory Svcs,"6,24.0,8,3.0,9,240.0,12,213.0,9,271.5,12,304.5,9,92.47457627118644,12,432.54237288135596,13,2.983050847457627,6,5.915966386554622,9,236.6386554621849,12,285.4453781512605,9,11.604395604395606,12,516.3956043956043,6,9.0,9,69.0,12,402.0,6,6.0,9,78.0,12,444.0,9,45.0,12,531.0,8,37.5,9,36.0,12,454.5,8,3.0,9,100.5,12,328.5,8,64.5,9,177.0,12,286.5,9,175.5,12,352.5,9,480.0,9,528.0,9,528.0,9,576.0,9,528.0,9,346.82080924855495,12,97.10982658959539,13,36.06936416184971,6,7.207207207207207,9,296.93693693693695,12,165.76576576576576,13,10.09009009009009,8,50.215384615384615,9,132.92307692307693,12,384.0,13,8.861538461538462,8,205.33333333333334,9,29.333333333333332,12,281.6,13,11.733333333333334,8,407.0204081632653,9,5.877551020408163,12,157.22448979591837,13,5.877551020408163,8,235.81395348837208,9,107.44186046511628,12,136.74418604651163,8,276.0,9,120.0,12,84.0,8,274.4406779661017,9,158.10169491525426,12,92.47457627118644,13,2.983050847457627,4,18.0,8,348.0,9,57.0,12,153.0,4,15.0,8,366.0,9,36.0,12,111.0,4,35.39664804469274,8,163.7094972067039,9,203.53072625698323,12,116.51396648044692,13,8.849162011173185,4,18.0,8,273.0,9,42.0,12,147.0,4,1.4915254237288136,8,82.03389830508475,9,211.79661016949154,12,229.6949152542373,13,2.983050847457627,4,45.91304347826087,9,200.8695652173913,12,258.2608695652174,13,22.956521739130434,4,144.36455696202532,9,204.15189873417722,12,211.44303797468356,13,16.040506329113924,4,91.3595166163142,9,158.06646525679758,12,214.62235649546827,13,15.95166163141994,16,48.0,"
25246,2016-07-11 00:00:00,6,MA: Mgmt Advisory Svcs,"0,133.33333333333334,9,208.0,13,138.66666666666666,0,206.52972972972972,9,192.0,13,177.47027027027028,0,209.63057324840764,9,184.96815286624204,13,133.40127388535032,0,183.3013100436681,9,222.49781659388645,13,122.20087336244542,0,215.42399999999998,9,156.28799999999998,13,156.28799999999998,0,134.44717444717443,9,242.94840294840293,13,102.6044226044226,0,176.0,9,215.8490566037736,13,136.1509433962264,0,174.60998151571164,9,234.2329020332717,13,167.15711645101663,0,266.4331797235023,9,161.80645161290323,13,99.76036866359446,0,137.96858638743456,9,187.7277486910995,13,106.30366492146597,0,247.04587155963304,9,179.22935779816515,13,101.72477064220185,0,346.0194174757282,9,105.08737864077669,13,76.89320388349515,0,324.82191780821915,9,96.0,13,59.17808219178082,0,352.0,9,96.92753623188406,13,79.07246376811594,0,402.0,9,126.0,0,286.64150943396226,9,235.0188679245283,13,54.339622641509436,0,224.4,9,240.24,13,63.36,0,329.91549295774644,9,102.76056338028168,13,47.323943661971825,0,255.17241379310346,9,186.20689655172413,13,38.62068965517241,0,320.55652173913046,9,160.27826086956523,13,95.16521739130434,0,298.4893111638955,9,154.26128266033254,13,75.24940617577197,0,422.3109048723898,9,90.87703016241299,13,62.812064965197216,0,328.20512820512823,9,109.40170940170941,13,42.39316239316239,0,288.0,9,170.50746268656718,13,21.492537313432834,0,352.9263157894737,9,136.1684210526316,13,38.90526315789473,0,389.5343680709534,9,140.4878048780488,13,45.97782705099778,0,248.82758620689654,9,216.05517241379312,13,63.11724137931034,0,241.9474940334129,9,230.60620525059667,13,55.44630071599045,0,258.56733524355303,9,181.54727793696276,13,39.88538681948424,0,133.40425531914894,9,360.89361702127655,13,33.702127659574465,0,292.9230769230769,9,180.92307692307693,13,54.15384615384615,0,244.3252747252747,9,275.97362637362636,13,55.7010989010989,0,238.2897862232779,9,181.28266033254155,13,60.427553444180525,16,48.0,"
25247,2016-07-11 00:00:00,3,MA: Mgmt Advisory Svcs,"7,480.0,7,566.3193277310924,9,9.680672268907562,7,464.0,9,64.0,7,480.950495049505,9,47.04950495049505,7,507.495145631068,9,20.504854368932037,7,480.0,7,528.0,7,569.1223880597015,9,6.877611940298507,7,528.0,7,432.0,7,513.9667774086379,9,7.016611295681063,13,7.016611295681063,7,528.0,7,480.0,7,528.0,7,528.0,7,576.0,7,528.0,7,480.0,7,480.0,7,576.0,7,340.5,9,187.5,7,469.5,9,106.5,7,424.67289719626166,9,55.32710280373832,7,432.0,9,48.0,7,528.0,7,471.0,9,105.0,7,454.5,9,73.5,7,444.0,9,84.0,7,459.06542056074767,9,20.934579439252335,7,193.89830508474577,9,334.10169491525426,7,241.6271186440678,9,286.3728813559322,7,529.0992366412214,9,46.90076335877863,7,430.9090909090909,9,49.09090909090909,16,48.0,"
25248,2016-07-18 00:00:00,4,DS: Digital Services,"0,432.0,9,48.0,0,480.0,9,96.0,0,480.0,9,48.0,0,474.0,9,54.0,0,528.0,0,192.0,9,288.0,0,432.0,9,96.0,0,528.0,9,48.0,0,432.0,9,96.0,0,384.0,9,48.0,0,528.0,0,300.0,9,228.0,0,480.0,0,528.0,0,528.0,0,528.0,9,48.0,0,514.5,9,13.5,0,477.0,9,3.0,0,336.0,9,144.0,0,534.0,9,42.0,0,528.0,0,462.0,9,114.0,0,432.0,9,48.0,0,480.0,0,426.0,9,102.0,0,540.0,9,36.0,0,432.0,9,96.0,0,390.0,9,138.0,0,384.0,9,96.0,0,150.0,9,378.0,0,480.0,9,48.0,0,528.0,9,48.0,0,261.8181818181818,9,218.1818181818182,16,48.0,"
25249,2016-07-18 00:00:00,3,SL: Legacy,"0,435.0,9,45.0,0,414.0,9,162.0,0,369.0,9,159.0,0,333.0,9,195.0,0,288.0,9,240.0,0,231.0,9,249.00000000000003,0,296.1269841269841,9,195.55555555555554,13,36.317460317460316,0,276.97021276595746,9,193.63404255319148,13,105.39574468085105,0,36.980544747081716,9,324.6070038910506,13,166.4124513618677,0,297.0,9,135.0,16,528.0,16,528.0,16,480.0,16,528.0,16,528.0,16,576.0,16,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,16,480.0,16,528.0,16,576.0,16,528.0,16,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
25250,2016-07-25 00:00:00,3,AA: Advanced Analytics,"7,432.0,9,48.0,7,498.0,9,78.0,7,474.6067415730337,9,53.39325842696629,7,468.0,9,60.0,7,516.2666666666667,9,11.733333333333334,7,432.0,9,48.0,7,432.0,9,96.0,7,528.0,9,48.0,7,528.0,7,360.0,9,72.0,7,498.0,9,30.0,7,528.0,7,480.0,7,480.0,9,48.0,7,528.0,7,498.0,9,78.0,7,120.0,9,408.0,7,480.0,7,432.0,9,48.0,7,528.0,9,48.0,7,402.0,9,126.0,7,528.0,9,48.0,7,414.0,9,66.0,7,432.0,9,48.0,7,480.0,9,48.0,7,570.0,11,6.0,7,384.0,9,144.0,7,402.0,9,126.0,7,384.0,9,96.0,7,240.0,9,288.0,9,300.0,11,228.0,7,144.0,9,432.0,7,467.02702702702703,9,12.972972972972974,16,48.0,"
25252,2016-07-18 00:00:00,4,MA: Mgmt Advisory Svcs,"9,48.0,12,432.0,9,3.0,12,573.0,9,168.0,12,360.0,9,336.0,12,192.0,12,528.0,9,138.0,12,342.0,9,120.0,12,408.0,12,576.0,9,12.0,12,516.0,9,48.0,12,384.0,12,528.0,12,528.0,12,480.0,9,336.0,12,192.0,9,168.0,12,360.0,9,120.0,12,456.0,12,528.0,9,24.0,12,456.0,9,48.0,12,432.0,9,24.0,12,552.0,12,528.0,9,96.0,12,480.0,9,48.0,12,432.0,9,24.0,12,456.0,9,72.0,12,456.0,12,576.0,9,84.0,12,444.0,9,168.0,12,360.0,9,48.0,12,432.0,9,240.0,12,288.0,9,336.0,12,192.0,9,48.0,12,528.0,9,24.0,12,456.0,16,48.0,"
25253,2016-08-01 00:00:00,4,MA: Mgmt Advisory Svcs,"5,426.0,9,54.0,5,504.0,9,72.0,5,336.0,9,192.0,5,228.0,9,258.0,12,42.0,5,240.0,12,288.0,5,144.0,9,162.0,12,174.0,5,36.0,9,192.0,12,300.0,5,162.0,9,54.0,12,360.0,5,108.0,9,96.0,12,324.0,5,63.00000000000001,9,66.0,12,303.0,5,192.0,9,24.0,12,312.0,5,54.0,9,54.0,12,420.0,5,71.55279503105591,9,26.832298136645964,12,381.6149068322981,5,78.0,9,72.0,12,378.0,5,138.0,9,69.0,12,321.0,5,48.0,9,72.0,12,456.0,5,77.12359550561797,9,136.4494382022472,12,308.4943820224719,13,5.932584269662922,5,75.0,9,129.0,12,276.0,9,132.0,12,348.0,9,330.0,12,246.0,0,102.0,5,18.0,9,48.0,12,360.0,0,180.0,5,18.0,12,378.0,0,210.0,9,96.0,12,174.0,0,240.0,9,12.0,12,228.0,0,348.0,9,48.0,12,132.0,0,252.0,9,180.0,12,144.0,0,198.0,4,18.0,9,144.0,12,168.0,0,180.0,4,6.0,5,48.0,9,120.0,12,174.0,0,138.0,4,48.0,12,294.0,0,24.0,4,12.0,9,120.0,12,372.0,0,99.0,4,6.0,9,57.0,12,366.0,0,12.0,4,60.0,9,72.0,12,432.0,4,10.140845070422536,12,469.85915492957747,16,48.0,"
25254,2016-08-01 00:00:00,nan,MA: Mgmt Advisory Svcs,"8,432.0,9,48.0,8,528.0,9,48.0,8,432.0,9,96.0,8,420.0,9,108.0,8,516.0,9,12.0,8,213.0,9,267.0,8,432.0,9,96.0,8,576.0,8,486.0,9,42.0,8,375.39310344827584,9,56.60689655172414,8,480.0,9,48.0,8,462.0,9,66.0,8,468.0,9,12.0,8,528.0,8,528.0,8,408.0,9,168.0,8,528.0,16,480.0,16,480.0,16,576.0,16,528.0,16,576.0,16,480.0,15,480.0,15,528.0,15,576.0,15,528.0,15,528.0,15,480.0,15,528.0,15,528.0,15,576.0,15,480.0,15,48.0,"
25256,2016-08-01 00:00:00,3,LM: Logistics,"5,312.0,9,168.0,5,540.0,9,36.0,5,432.0,9,96.0,5,432.0,9,96.0,5,513.0,9,15.0,5,384.0,9,96.0,5,438.0,9,90.0,5,576.0,5,450.0,9,78.0,5,384.0,9,48.0,5,525.0,9,3.0,5,492.0,9,36.0,5,480.0,5,456.0,9,72.0,5,480.0,9,48.0,5,339.0,9,237.0,5,462.0,9,66.0,5,480.0,5,204.0,9,276.0,5,477.0,9,99.0,5,442.5,9,85.5,5,576.0,5,420.0,9,60.0,5,456.0,9,24.0,5,486.0,9,42.0,5,576.0,5,528.0,5,366.0,9,162.0,5,480.0,5,402.0,9,126.0,5,480.0,9,48.0,5,529.0992366412214,9,46.90076335877863,5,444.8780487804878,9,35.12195121951219,16,48.0,"
